filename_len,filename_token_count,filename_digit_ratio,filename_word_count,filename_has_date,kw_лабораторные,kw_практические,kw_методички,kw_курсовые,kw_код,size_bytes,log_size,size_kb,size_mb,size_tiny,size_small,size_medium,size_large,size_huge,ext_group_code,ext_group_doc,ext_group_img,ext_group_arc,ext_group_audio,ext_group_video,ext_group_other,ext_cat_лабораторные,ext_cat_практические,ext_cat_методички,ext_cat_курсовые,ext_cat_код,ext_mismatch,detected_cat_documents,detected_is_text,detected_cat_images,detected_cat_archives,detected_cat_code,detected_cat_media,detected_cat_other,text_length,text_word_count,text_line_count,text_unique_word_ratio,text_avg_word_len,text_has_content,binary_entropy,binary_first_bytes_hash,binary_zero_ratio,binary_printable_ratio,binary_has_content,text_kw_лабораторные,text_kw_практические,text_kw_методички,text_kw_курсовые,text_kw_код,file_path,file_name,extension,target_class
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2024-05-28_history.c,labwork_2024-05-28_history.c,c,лабораторные
13,2,0.3076923076923077,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_9047_prog.pdf,лаб_9047_prog.pdf,pdf,лабораторные
10,1,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\отчёт_1294.cpp,отчёт_1294.cpp,cpp,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_7925.ipynb,лр_7925.ipynb,ipynb,лабораторные
16,3,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_3736_algebra.md,lab_3736_algebra.md,md,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_3901.py,лр_3901.py,py,лабораторные
16,2,0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_5704_algebra.js,лаб_5704_algebra.js,js,лабораторные
16,3,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_6799_algebra.xlsx,lab_6799_algebra.xlsx,xlsx,лабораторные
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2025-11-13_english.m,labwork_2025-11-13_english.m,m,лабораторные
15,2,0.2,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_417_english.xls,лаб_417_english.xls,xls,лабораторные
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2023-01-10_english.js,labwork_2023-01-10_english.js,js,лабораторные
25,2,0.16,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лабораторная_9621_physics.pdf,лабораторная_9621_physics.pdf,pdf,лабораторные
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2019-05-12_english.pdf,labwork_2019-05-12_english.pdf,pdf,лабораторные
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2020-11-25_physics.js,labwork_2020-11-25_physics.js,js,лабораторные
25,2,0.16,1,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лабораторная_7606_history.cpp,лабораторная_7606_history.cpp,cpp,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_1136.doc,лр_1136.doc,doc,лабораторные
13,3,0.3076923076923077,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_5020_chem.pas,lab_5020_chem.pas,pas,лабораторные
24,2,0.125,1,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лабораторная_626_physics.py,лабораторная_626_physics.py,py,лабораторные
16,2,0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_4432_english.pas,лаб_4432_english.pas,pas,лабораторные
16,3,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_7307_history.ipynb,lab_7307_history.ipynb,ipynb,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_6479.doc,лр_6479.doc,doc,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_4553.cpp,лр_4553.cpp,cpp,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_5282.m,лр_5282.m,m,лабораторные
10,1,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\отчёт_9127.ipynb,отчёт_9127.ipynb,ipynb,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_7377.pas,лр_7377.pas,pas,лабораторные
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2025-11-20_english.pas,labwork_2025-11-20_english.pas,pas,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_5688.py,лр_5688.py,py,лабораторные
10,1,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\отчёт_5202.ipynb,отчёт_5202.ipynb,ipynb,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_5533.js,лр_5533.js,js,лабораторные
16,3,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_4363_english.xls,lab_4363_english.xls,xls,лабораторные
13,2,0.3076923076923077,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_9679_chem.pas,лаб_9679_chem.pas,pas,лабораторные
10,1,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\отчёт_4523.pdf,отчёт_4523.pdf,pdf,лабораторные
25,2,0.16,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лабораторная_6110_history.ipynb,лабораторная_6110_history.ipynb,ipynb,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_6160.ipynb,лр_6160.ipynb,ipynb,лабораторные
16,2,0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_9638_history.xls,лаб_9638_history.xls,xls,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_7839.ipynb,лр_7839.ipynb,ipynb,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_4600.js,лр_4600.js,js,лабораторные
13,3,0.3076923076923077,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_3776_prog.pas,lab_3776_prog.pas,pas,лабораторные
10,1,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\отчёт_4890.xls,отчёт_4890.xls,xls,лабораторные
26,5,0.3076923076923077,2,1.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\labwork_2024-02-27_algebra.py,labwork_2024-02-27_algebra.py,py,лабораторные
10,1,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\отчёт_6910.xlsx,отчёт_6910.xlsx,xlsx,лабораторные
25,2,0.16,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лабораторная_8284_english.pas,лабораторная_8284_english.pas,pas,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_7360.xlsx,лр_7360.xlsx,xlsx,лабораторные
24,2,0.125,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лабораторная_995_history.pdf,лабораторная_995_history.pdf,pdf,лабораторные
13,3,0.3076923076923077,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_4160_prog.pas,lab_4160_prog.pas,pas,лабораторные
16,3,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_8547_history.docx,lab_8547_history.docx,docx,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_4524.pas,лр_4524.pas,pas,лабораторные
13,3,0.3076923076923077,2,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\lab_1462_chem.c,lab_1462_chem.c,c,лабораторные
7,1,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лр_4100.c,лр_4100.c,c,лабораторные
16,2,0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_7917_history.ipynb,лаб_7917_history.ipynb,ipynb,лабораторные
13,2,0.3076923076923077,1,0.0,1.0,0.0,0.0,0.0,0.0,249,5.521460917862246,0.2431640625,0.00023746490478515625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249,50,1,0.04,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_5090_prog.js,лаб_5090_prog.js,js,лабораторные
16,2,0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_data\лабораторные\лаб_3830_history.pas,лаб_3830_history.pas,pas,лабораторные
